1,1,78,0,0,0,0,0
2,2,168,0,0,0,0,0
3,2,168,0,0,0,0,0
4294967294,3,258,0,0,0,0,0
1,15,2073,0,22,2623,0,1
2,19,2393,0,19,2393,0,1
3,4,328,0,33,4380,0,1
4294967294,5,418,0,34,4458,0,1
1,20,2858,0,32,3858,0,2
2,27,3448,0,26,3358,0,2
3,5,418,0,47,6310,0,2
4294967294,6,508,0,48,6388,0,2
1,22,3503,0,34,4503,0,3
2,29,4093,0,28,4003,0,3
3,5,418,0,51,7600,0,3
4294967294,6,508,0,52,7678,0,3
1,24,3853,0,36,4853,0,4
2,31,4443,0,30,4353,0,4
3,5,418,0,55,8300,0,4
4294967294,6,508,0,56,8378,0,4
1,28,4366,0,44,5646,0,5
2,37,5096,0,36,5006,0,5
3,6,488,0,66,9536,0,5
4294967294,7,578,0,67,9614,0,5
1,28,4366,0,44,5646,0,6
2,37,5096,0,36,5006,0,6
3,6,488,0,66,9536,0,6
4294967294,7,578,0,67,9614,0,6
1,28,4366,0,44,5646,0,7
2,37,5096,0,36,5006,0,7
3,6,488,0,66,9536,0,7
4294967294,7,578,0,67,9614,0,7
1,29,4473,0,45,5753,0,8
2,38,5203,0,37,5113,0,8
3,6,488,0,68,9750,0,8
4294967294,7,578,0,69,9828,0,8
1,33,5025,0,52,6243,0,9
2,43,5553,0,43,5805,0,9
3,7,558,0,78,10722,0,9
4294967294,8,648,0,79,10800,0,9
1,33,5025,0,53,6585,0,10
2,44,5895,0,43,5805,0,10
3,7,558,0,79,11064,0,10
4294967294,8,648,0,80,11142,0,10
1,33,5025,0,53,6585,0,11
2,44,5895,0,43,5805,0,11
3,7,558,0,79,11064,0,11
4294967294,8,648,0,80,11142,0,11
1,33,5025,0,53,6585,0,12
2,44,5895,0,43,5805,0,12
3,7,558,0,79,11064,0,12
4294967294,8,648,0,80,11142,0,12
1,33,5025,0,53,6585,0,13
2,44,5895,0,43,5805,0,13
3,7,558,0,79,11064,0,13
4294967294,8,648,0,80,11142,0,13
1,33,5025,0,53,6585,0,14
2,44,5895,0,43,5805,0,14
3,7,558,0,79,11064,0,14
4294967294,8,648,0,80,11142,0,14
1,33,5025,0,53,6585,0,15
2,44,5895,0,43,5805,0,15
3,7,558,0,79,11064,0,15
4294967294,8,648,0,80,11142,0,15
1,34,5132,0,54,6692,0,16
2,45,6002,0,44,5912,0,16
3,7,558,0,81,11278,0,16
4294967294,8,648,0,82,11356,0,16
1,34,5132,0,54,6692,0,17
2,45,6002,0,44,5912,0,17
3,7,558,0,81,11278,0,17
4294967294,8,648,0,82,11356,0,17
1,34,5132,0,54,6692,0,18
2,45,6002,0,44,5912,0,18
3,7,558,0,81,11278,0,18
4294967294,8,648,0,82,11356,0,18
1,34,5132,0,54,6692,0,19
2,45,6002,0,44,5912,0,19
3,7,558,0,81,11278,0,19
4294967294,8,648,0,82,11356,0,19
1,34,5132,0,54,6692,0,20
2,45,6002,0,44,5912,0,20
3,7,558,0,81,11278,0,20
4294967294,8,648,0,82,11356,0,20
1,35,5474,0,54,6692,0,21
2,45,6002,0,45,6254,0,21
3,7,558,0,82,11620,0,21
4294967294,8,648,0,83,11698,0,21
1,35,5474,0,54,6692,0,22
2,45,6002,0,45,6254,0,22
3,7,558,0,82,11620,0,22
4294967294,8,648,0,83,11698,0,22
1,35,5474,0,54,6692,0,23
2,45,6002,0,45,6254,0,23
3,7,558,0,82,11620,0,23
4294967294,8,648,0,83,11698,0,23
1,35,5474,0,54,6692,0,24
2,45,6002,0,45,6254,0,24
3,7,558,0,82,11620,0,24
4294967294,8,648,0,83,11698,0,24
1,35,5474,0,54,6692,0,25
2,45,6002,0,45,6254,0,25
3,7,558,0,82,11620,0,25
4294967294,8,648,0,83,11698,0,25
1,35,5474,0,55,7034,0,26
2,46,6344,0,45,6254,0,26
3,7,558,0,83,11962,0,26
4294967294,8,648,0,84,12040,0,26
1,35,5474,0,55,7034,0,27
2,46,6344,0,45,6254,0,27
3,7,558,0,83,11962,0,27
4294967294,8,648,0,84,12040,0,27
1,35,5474,0,55,7034,0,28
2,46,6344,0,45,6254,0,28
3,7,558,0,83,11962,0,28
4294967294,8,648,0,84,12040,0,28
1,35,5474,0,55,7034,0,29
2,46,6344,0,45,6254,0,29
3,7,558,0,83,11962,0,29
4294967294,8,648,0,84,12040,0,29
1,36,5816,0,55,7034,0,30
2,46,6344,0,46,6596,0,30
3,7,558,0,84,12304,0,30
4294967294,8,648,0,85,12382,0,30
1,36,5816,0,55,7034,0,31
2,46,6344,0,46,6596,0,31
3,7,558,0,84,12304,0,31
4294967294,8,648,0,85,12382,0,31
