1,2,168,0,0,0,0,0
2,2,168,0,0,0,0,0
3,2,168,0,0,0,0,0
4294967294,2,168,0,0,0,0,0
1,16,1932,0,21,2018,0,1
2,18,1776,0,19,2174,0,1
3,4,328,0,33,3622,0,1
4294967294,5,418,0,32,3532,0,1
1,23,3380,0,32,3785,0,2
2,27,3363,0,28,3802,0,2
3,5,418,0,50,6747,0,2
4294967294,6,508,0,49,6657,0,2
1,24,3683,0,35,4605,0,3
2,30,4183,0,29,4105,0,3
3,5,418,0,54,7870,0,3
4294967294,6,508,0,53,7780,0,3
1,25,3790,0,36,4712,0,4
2,31,4290,0,30,4212,0,4
3,5,418,0,56,8084,0,4
4294967294,6,508,0,55,7994,0,4
1,30,4546,0,45,5748,0,5
2,38,5186,0,37,5108,0,5
3,6,488,0,69,9806,0,5
4294967294,7,578,0,68,9716,0,5
1,30,4546,0,45,5748,0,6
2,38,5186,0,37,5108,0,6
3,6,488,0,69,9806,0,6
4294967294,7,578,0,68,9716,0,6
1,30,4546,0,46,6090,0,7
2,39,5528,0,37,5108,0,7
3,6,488,0,70,10148,0,7
4294967294,7,578,0,69,10058,0,7
1,31,4653,0,47,6197,0,8
2,40,5635,0,38,5215,0,8
3,6,488,0,72,10362,0,8
4294967294,7,578,0,71,10272,0,8
1,34,4863,0,54,6687,0,9
2,45,5985,0,43,5565,0,9
3,7,558,0,81,10992,0,9
4294967294,8,648,0,80,10902,0,9
1,35,5205,0,55,7029,0,10
2,46,6327,0,44,5907,0,10
3,7,558,0,83,11676,0,10
4294967294,8,648,0,82,11586,0,10
1,35,5205,0,55,7029,0,11
2,46,6327,0,44,5907,0,11
3,7,558,0,83,11676,0,11
4294967294,8,648,0,82,11586,0,11
1,35,5205,0,55,7029,0,12
2,46,6327,0,44,5907,0,12
3,7,558,0,83,11676,0,12
4294967294,8,648,0,82,11586,0,12
1,35,5205,0,55,7029,0,13
2,46,6327,0,44,5907,0,13
3,7,558,0,83,11676,0,13
4294967294,8,648,0,82,11586,0,13
1,35,5205,0,56,7371,0,14
2,47,6669,0,44,5907,0,14
3,7,558,0,84,12018,0,14
4294967294,8,648,0,83,11928,0,14
1,35,5205,0,56,7371,0,15
2,47,6669,0,44,5907,0,15
3,7,558,0,84,12018,0,15
4294967294,8,648,0,83,11928,0,15
1,36,5312,0,57,7478,0,16
2,48,6776,0,45,6014,0,16
3,7,558,0,86,12232,0,16
4294967294,8,648,0,85,12142,0,16
1,36,5312,0,57,7478,0,17
2,48,6776,0,45,6014,0,17
3,7,558,0,86,12232,0,17
4294967294,8,648,0,85,12142,0,17
1,36,5312,0,57,7478,0,18
2,48,6776,0,45,6014,0,18
3,7,558,0,86,12232,0,18
4294967294,8,648,0,85,12142,0,18
1,36,5312,0,57,7478,0,19
2,48,6776,0,45,6014,0,19
3,7,558,0,86,12232,0,19
4294967294,8,648,0,85,12142,0,19
1,36,5312,0,57,7478,0,20
2,48,6776,0,45,6014,0,20
3,7,558,0,86,12232,0,20
4294967294,8,648,0,85,12142,0,20
1,36,5312,0,57,7478,0,21
2,48,6776,0,45,6014,0,21
3,7,558,0,86,12232,0,21
4294967294,8,648,0,85,12142,0,21
1,36,5312,0,57,7478,0,22
2,48,6776,0,45,6014,0,22
3,7,558,0,86,12232,0,22
4294967294,8,648,0,85,12142,0,22
1,36,5312,0,57,7478,0,23
2,48,6776,0,45,6014,0,23
3,7,558,0,86,12232,0,23
4294967294,8,648,0,85,12142,0,23
1,37,5654,0,58,7820,0,24
2,49,7118,0,46,6356,0,24
3,7,558,0,88,12916,0,24
4294967294,8,648,0,87,12826,0,24
1,37,5654,0,58,7820,0,25
2,49,7118,0,46,6356,0,25
3,7,558,0,88,12916,0,25
4294967294,8,648,0,87,12826,0,25
1,37,5654,0,58,7820,0,26
2,49,7118,0,46,6356,0,26
3,7,558,0,88,12916,0,26
4294967294,8,648,0,87,12826,0,26
1,37,5654,0,58,7820,0,27
2,49,7118,0,46,6356,0,27
3,7,558,0,88,12916,0,27
4294967294,8,648,0,87,12826,0,27
1,37,5654,0,58,7820,0,28
2,49,7118,0,46,6356,0,28
3,7,558,0,88,12916,0,28
4294967294,8,648,0,87,12826,0,28
1,37,5654,0,58,7820,0,29
2,49,7118,0,46,6356,0,29
3,7,558,0,88,12916,0,29
4294967294,8,648,0,87,12826,0,29
1,37,5654,0,58,7820,0,30
2,49,7118,0,46,6356,0,30
3,7,558,0,88,12916,0,30
4294967294,8,648,0,87,12826,0,30
1,37,5654,0,58,7820,0,31
2,49,7118,0,46,6356,0,31
3,7,558,0,88,12916,0,31
4294967294,8,648,0,87,12826,0,31
1,38,5761,0,59,7927,0,32
2,50,7225,0,47,6463,0,32
3,7,558,0,90,13130,0,32
4294967294,8,648,0,89,13040,0,32
1,38,5761,0,59,7927,0,33
2,50,7225,0,47,6463,0,33
3,7,558,0,90,13130,0,33
4294967294,8,648,0,89,13040,0,33
1,38,5761,0,59,7927,0,34
2,50,7225,0,47,6463,0,34
3,7,558,0,90,13130,0,34
4294967294,8,648,0,89,13040,0,34
1,38,5761,0,59,7927,0,35
2,50,7225,0,47,6463,0,35
3,7,558,0,90,13130,0,35
4294967294,8,648,0,89,13040,0,35
1,38,5761,0,59,7927,0,36
2,50,7225,0,47,6463,0,36
3,7,558,0,90,13130,0,36
4294967294,8,648,0,89,13040,0,36
1,38,5761,0,59,7927,0,37
2,50,7225,0,47,6463,0,37
3,7,558,0,90,13130,0,37
4294967294,8,648,0,89,13040,0,37
1,38,5761,0,59,7927,0,38
2,50,7225,0,47,6463,0,38
3,7,558,0,90,13130,0,38
4294967294,8,648,0,89,13040,0,38
1,38,5761,0,59,7927,0,39
2,50,7225,0,47,6463,0,39
3,7,558,0,90,13130,0,39
4294967294,8,648,0,89,13040,0,39
1,38,5761,0,60,8269,0,40
2,51,7567,0,47,6463,0,40
3,7,558,0,91,13472,0,40
4294967294,8,648,0,90,13382,0,40
1,38,5761,0,60,8269,0,41
2,51,7567,0,47,6463,0,41
3,7,558,0,91,13472,0,41
4294967294,8,648,0,90,13382,0,41
1,38,5761,0,60,8269,0,42
2,51,7567,0,47,6463,0,42
3,7,558,0,91,13472,0,42
4294967294,8,648,0,90,13382,0,42
1,38,5761,0,60,8269,0,43
2,51,7567,0,47,6463,0,43
3,7,558,0,91,13472,0,43
4294967294,8,648,0,90,13382,0,43
1,38,5761,0,60,8269,0,44
2,51,7567,0,47,6463,0,44
3,7,558,0,91,13472,0,44
4294967294,8,648,0,90,13382,0,44
1,39,6103,0,60,8269,0,45
2,51,7567,0,48,6805,0,45
3,7,558,0,92,13814,0,45
4294967294,8,648,0,91,13724,0,45
1,39,6103,0,60,8269,0,46
2,51,7567,0,48,6805,0,46
3,7,558,0,92,13814,0,46
4294967294,8,648,0,91,13724,0,46
1,39,6103,0,60,8269,0,47
2,51,7567,0,48,6805,0,47
3,7,558,0,92,13814,0,47
4294967294,8,648,0,91,13724,0,47
1,39,6103,0,60,8269,0,48
2,51,7567,0,48,6805,0,48
3,7,558,0,92,13814,0,48
4294967294,8,648,0,91,13724,0,48
1,40,6213,0,61,8379,0,49
2,52,7677,0,49,6915,0,49
3,7,558,0,94,14034,0,49
4294967294,8,648,0,93,13944,0,49
1,43,6743,0,64,8909,0,50
2,55,8207,0,52,7445,0,50
3,7,558,0,100,15094,0,50
4294967294,8,648,0,99,15004,0,50
1,54,8741,0,70,9762,0,51
2,61,9060,0,63,9443,0,51
3,7,558,0,117,17945,0,51
4294967294,8,648,0,116,17855,0,51
1,58,9668,0,77,11189,0,52
2,68,10487,0,67,10370,0,52
3,7,558,0,128,20299,0,52
4294967294,8,648,0,127,20209,0,52
