1,2,168,0,0,0,0,0,unknown
2,2,168,0,0,0,0,0,unknown
3,2,168,0,0,0,0,0,unknown
4,1,78,0,0,0,0,0,unknown
4294967294,3,258,0,0,0,0,0,unknown
1,29,3893,0,10,820,0,1,fe:90:6b:52:0d:05
2,4,328,0,35,4385,0,1,00:00:00:00:00:03
3,5,418,0,34,4295,0,1,00:00:00:00:00:04
4,4,328,0,34,4295,0,1,00:00:00:00:00:05
4294967294,5,418,0,35,4385,0,1,4e:c1:d8:54:7f:46
1,45,6150,0,13,1090,0,2,fe:90:6b:52:0d:05
2,5,418,0,53,6822,0,2,00:00:00:00:00:03
3,5,418,0,53,6822,0,2,00:00:00:00:00:04
4,5,418,0,52,6732,0,2,00:00:00:00:00:05
4294967294,6,508,0,53,6822,0,2,4e:c1:d8:54:7f:46
1,50,7526,0,13,1090,0,3,fe:90:6b:52:0d:05
2,5,418,0,58,8198,0,3,00:00:00:00:00:03
3,5,418,0,58,8198,0,3,00:00:00:00:00:04
4,5,418,0,57,8108,0,3,00:00:00:00:00:05
4294967294,6,508,0,58,8198,0,3,4e:c1:d8:54:7f:46
1,54,8226,0,13,1090,0,4,fe:90:6b:52:0d:05
2,5,418,0,62,8898,0,4,00:00:00:00:00:03
3,5,418,0,62,8898,0,4,00:00:00:00:00:04
4,5,418,0,61,8808,0,4,00:00:00:00:00:05
4294967294,6,508,0,62,8898,0,4,4e:c1:d8:54:7f:46
1,61,9198,0,17,1370,0,5,fe:90:6b:52:0d:05
2,6,488,0,72,10080,0,5,00:00:00:00:00:03
3,6,488,0,72,10080,0,5,00:00:00:00:00:04
4,6,488,0,71,9990,0,5,00:00:00:00:00:05
4294967294,7,578,0,72,10080,0,5,4e:c1:d8:54:7f:46
1,63,9338,0,17,1370,0,6,fe:90:6b:52:0d:05
2,6,488,0,74,10220,0,6,00:00:00:00:00:03
3,6,488,0,74,10220,0,6,00:00:00:00:00:04
4,6,488,0,73,10130,0,6,00:00:00:00:00:05
4294967294,7,578,0,74,10220,0,6,4e:c1:d8:54:7f:46
1,64,9680,0,17,1370,0,7,fe:90:6b:52:0d:05
2,6,488,0,75,10562,0,7,00:00:00:00:00:03
3,6,488,0,75,10562,0,7,00:00:00:00:00:04
4,6,488,0,74,10472,0,7,00:00:00:00:00:05
4294967294,7,578,0,75,10562,0,7,4e:c1:d8:54:7f:46
1,67,10236,0,17,1370,0,8,fe:90:6b:52:0d:05
2,6,488,0,78,11118,0,8,00:00:00:00:00:03
3,6,488,0,78,11118,0,8,00:00:00:00:00:04
4,6,488,0,77,11028,0,8,00:00:00:00:00:05
4294967294,7,578,0,78,11118,0,8,4e:c1:d8:54:7f:46
1,71,10516,0,21,1650,0,9,fe:90:6b:52:0d:05
2,7,558,0,85,11608,0,9,00:00:00:00:00:03
3,7,558,0,85,11608,0,9,00:00:00:00:00:04
4,7,558,0,84,11518,0,9,00:00:00:00:00:05
4294967294,8,648,0,85,11608,0,9,4e:c1:d8:54:7f:46
1,73,10656,0,21,1650,0,10,fe:90:6b:52:0d:05
2,7,558,0,87,11748,0,10,00:00:00:00:00:03
3,7,558,0,87,11748,0,10,00:00:00:00:00:04
4,7,558,0,86,11658,0,10,00:00:00:00:00:05
4294967294,8,648,0,87,11748,0,10,4e:c1:d8:54:7f:46
1,73,10656,0,21,1650,0,11,fe:90:6b:52:0d:05
2,7,558,0,87,11748,0,11,00:00:00:00:00:03
3,7,558,0,87,11748,0,11,00:00:00:00:00:04
4,7,558,0,86,11658,0,11,00:00:00:00:00:05
4294967294,8,648,0,87,11748,0,11,4e:c1:d8:54:7f:46
1,73,10656,0,21,1650,0,12,fe:90:6b:52:0d:05
2,7,558,0,87,11748,0,12,00:00:00:00:00:03
3,7,558,0,87,11748,0,12,00:00:00:00:00:04
4,7,558,0,86,11658,0,12,00:00:00:00:00:05
4294967294,8,648,0,87,11748,0,12,4e:c1:d8:54:7f:46
1,73,10656,0,21,1650,0,13,fe:90:6b:52:0d:05
2,7,558,0,87,11748,0,13,00:00:00:00:00:03
3,7,558,0,87,11748,0,13,00:00:00:00:00:04
4,7,558,0,86,11658,0,13,00:00:00:00:00:05
4294967294,8,648,0,87,11748,0,13,4e:c1:d8:54:7f:46
1,73,10656,0,21,1650,0,14,fe:90:6b:52:0d:05
2,7,558,0,87,11748,0,14,00:00:00:00:00:03
3,7,558,0,87,11748,0,14,00:00:00:00:00:04
4,7,558,0,86,11658,0,14,00:00:00:00:00:05
4294967294,8,648,0,87,11748,0,14,4e:c1:d8:54:7f:46
1,74,10998,0,21,1650,0,15,fe:90:6b:52:0d:05
2,7,558,0,88,12090,0,15,00:00:00:00:00:03
3,7,558,0,88,12090,0,15,00:00:00:00:00:04
4,7,558,0,87,12000,0,15,00:00:00:00:00:05
4294967294,8,648,0,88,12090,0,15,4e:c1:d8:54:7f:46
1,76,11212,0,21,1650,0,16,fe:90:6b:52:0d:05
2,7,558,0,90,12304,0,16,00:00:00:00:00:03
