1,1,78,0,0,0,0,0
2,2,168,0,0,0,0,0
3,2,168,0,0,0,0,0
4294967294,3,258,0,0,0,0,0
1,16,2183,0,26,3228,0,1
2,23,2986,0,20,2515,0,1
3,5,418,0,38,5083,0,1
4294967294,5,418,0,39,5173,0,1
1,20,2858,0,33,4425,0,2
2,29,4093,0,25,3280,0,2
3,5,418,0,49,6955,0,2
4294967294,6,508,0,49,6955,0,2
1,22,3503,0,33,4425,0,3
2,29,4093,0,27,3925,0,3
3,5,418,0,51,7600,0,3
4294967294,6,508,0,51,7600,0,3
1,24,3853,0,35,4775,0,4
2,31,4443,0,29,4275,0,4
3,5,418,0,55,8300,0,4
4294967294,6,508,0,55,8300,0,4
1,28,4366,0,43,5568,0,5
2,37,5096,0,35,4928,0,5
3,6,488,0,66,9536,0,5
4294967294,7,578,0,66,9536,0,5
1,28,4366,0,43,5568,0,6
2,37,5096,0,35,4928,0,6
3,6,488,0,66,9536,0,6
4294967294,7,578,0,66,9536,0,6
1,28,4366,0,43,5568,0,7
2,37,5096,0,35,4928,0,7
3,6,488,0,66,9536,0,7
4294967294,7,578,0,66,9536,0,7
1,29,4473,0,45,6017,0,8
2,39,5545,0,36,5035,0,8
3,6,488,0,69,10092,0,8
4294967294,7,578,0,69,10092,0,8
1,33,5025,0,52,6507,0,9
2,44,5895,0,42,5727,0,9
3,7,558,0,79,11064,0,9
4294967294,8,648,0,79,11064,0,9
1,33,5025,0,52,6507,0,10
2,44,5895,0,42,5727,0,10
3,7,558,0,79,11064,0,10
4294967294,8,648,0,79,11064,0,10
1,33,5025,0,52,6507,0,11
2,44,5895,0,42,5727,0,11
3,7,558,0,79,11064,0,11
4294967294,8,648,0,79,11064,0,11
1,33,5025,0,52,6507,0,12
2,44,5895,0,42,5727,0,12
3,7,558,0,79,11064,0,12
4294967294,8,648,0,79,11064,0,12
1,33,5025,0,52,6507,0,13
2,44,5895,0,42,5727,0,13
3,7,558,0,79,11064,0,13
4294967294,8,648,0,79,11064,0,13
1,33,5025,0,52,6507,0,14
2,44,5895,0,42,5727,0,14
3,7,558,0,79,11064,0,14
4294967294,8,648,0,79,11064,0,14
1,33,5025,0,53,6849,0,15
2,45,6237,0,42,5727,0,15
3,7,558,0,80,11406,0,15
4294967294,8,648,0,80,11406,0,15
1,34,5132,0,54,6956,0,16
2,46,6344,0,43,5834,0,16
3,7,558,0,82,11620,0,16
4294967294,8,648,0,82,11620,0,16
1,34,5132,0,54,6956,0,17
2,46,6344,0,43,5834,0,17
3,7,558,0,82,11620,0,17
4294967294,8,648,0,82,11620,0,17
1,34,5132,0,54,6956,0,18
2,46,6344,0,43,5834,0,18
3,7,558,0,82,11620,0,18
4294967294,8,648,0,82,11620,0,18
1,34,5132,0,54,6956,0,19
2,46,6344,0,43,5834,0,19
3,7,558,0,82,11620,0,19
4294967294,8,648,0,82,11620,0,19
1,34,5132,0,54,6956,0,20
2,46,6344,0,43,5834,0,20
3,7,558,0,82,11620,0,20
4294967294,8,648,0,82,11620,0,20
1,34,5132,0,54,6956,0,21
2,46,6344,0,43,5834,0,21
3,7,558,0,82,11620,0,21
4294967294,8,648,0,82,11620,0,21
1,34,5132,0,54,6956,0,22
2,46,6344,0,43,5834,0,22
3,7,558,0,82,11620,0,22
4294967294,8,648,0,82,11620,0,22
1,34,5132,0,54,6956,0,23
2,46,6344,0,43,5834,0,23
3,7,558,0,82,11620,0,23
4294967294,8,648,0,82,11620,0,23
1,34,5132,0,55,7298,0,24
2,47,6686,0,43,5834,0,24
3,7,558,0,83,11962,0,24
4294967294,8,648,0,83,11962,0,24
1,34,5132,0,55,7298,0,25
2,47,6686,0,43,5834,0,25
3,7,558,0,83,11962,0,25
4294967294,8,648,0,83,11962,0,25
1,34,5132,0,55,7298,0,26
2,47,6686,0,43,5834,0,26
3,7,558,0,83,11962,0,26
4294967294,8,648,0,83,11962,0,26
1,34,5132,0,55,7298,0,27
2,47,6686,0,43,5834,0,27
3,7,558,0,83,11962,0,27
4294967294,8,648,0,83,11962,0,27
1,35,5474,0,55,7298,0,28
2,47,6686,0,44,6176,0,28
3,7,558,0,84,12304,0,28
4294967294,8,648,0,84,12304,0,28
1,35,5474,0,55,7298,0,29
2,47,6686,0,44,6176,0,29
3,7,558,0,84,12304,0,29
4294967294,8,648,0,84,12304,0,29
1,35,5474,0,55,7298,0,30
2,47,6686,0,44,6176,0,30
3,7,558,0,84,12304,0,30
4294967294,8,648,0,84,12304,0,30
1,35,5474,0,55,7298,0,31
2,47,6686,0,44,6176,0,31
3,7,558,0,84,12304,0,31
4294967294,8,648,0,84,12304,0,31
