1,1,78,0,0,0,0,0
2,0,0,0,0,0,0,0
3,1,90,0,0,0,0,0
4294967294,3,258,0,0,0,0,0
1,12,1349,0,15,1242,0,1
2,12,1004,0,14,1509,0,1
3,2,168,0,25,2435,0,1
4294967294,5,418,0,24,2353,0,1
1,22,2941,0,37,4170,0,2
2,30,3592,0,28,3441,0,2
3,5,418,0,54,6705,0,2
4294967294,6,508,0,55,6783,0,2
1,25,3761,0,40,4794,0,3
2,33,4216,0,31,4261,0,3
3,5,418,0,60,8149,0,3
4294967294,6,508,0,61,8227,0,3
1,26,3868,0,41,5097,0,4
2,34,4519,0,32,4368,0,4
3,5,418,0,62,8559,0,4
4294967294,6,508,0,63,8637,0,4
1,30,4554,0,46,5657,0,5
2,38,5009,0,37,5124,0,5
3,5,418,0,71,9805,0,5
4294967294,7,578,0,71,9813,0,5
1,31,4624,0,52,6582,0,6
2,43,5864,0,39,5264,0,6
3,6,488,0,77,10730,0,6
4294967294,7,578,0,78,10808,0,6
1,31,4624,0,52,6582,0,7
2,43,5864,0,39,5264,0,7
3,6,488,0,77,10730,0,7
4294967294,7,578,0,78,10808,0,7
1,32,4731,0,52,6582,0,8
2,43,5864,0,40,5371,0,8
3,6,488,0,78,10837,0,8
4294967294,7,578,0,79,10915,0,8
1,34,4871,0,56,6899,0,9
2,46,6111,0,43,5581,0,9
3,6,488,0,84,11294,0,9
4294967294,8,648,0,84,11302,0,9
1,36,5283,0,60,7179,0,10
2,49,6321,0,46,6063,0,10
3,7,558,0,89,11916,0,10
4294967294,8,648,0,90,11994,0,10
1,36,5283,0,60,7179,0,11
2,49,6321,0,46,6063,0,11
3,7,558,0,89,11916,0,11
4294967294,8,648,0,90,11994,0,11
1,36,5283,0,60,7179,0,12
2,49,6321,0,46,6063,0,12
3,7,558,0,89,11916,0,12
4294967294,8,648,0,90,11994,0,12
1,36,5283,0,61,7521,0,13
2,50,6663,0,46,6063,0,13
3,7,558,0,90,12258,0,13
4294967294,8,648,0,91,12336,0,13
1,36,5283,0,61,7521,0,14
2,50,6663,0,46,6063,0,14
3,7,558,0,90,12258,0,14
4294967294,8,648,0,91,12336,0,14
1,36,5283,0,61,7521,0,15
2,50,6663,0,46,6063,0,15
3,7,558,0,90,12258,0,15
4294967294,8,648,0,91,12336,0,15
1,37,5390,0,61,7521,0,16
2,50,6663,0,47,6170,0,16
3,7,558,0,91,12365,0,16
4294967294,8,648,0,92,12443,0,16
1,37,5390,0,62,7628,0,17
2,51,6770,0,47,6170,0,17
3,7,558,0,92,12472,0,17
4294967294,8,648,0,93,12550,0,17
1,37,5390,0,62,7628,0,18
2,51,6770,0,47,6170,0,18
3,7,558,0,92,12472,0,18
4294967294,8,648,0,93,12550,0,18
1,38,5732,0,62,7628,0,19
2,51,6770,0,48,6512,0,19
3,7,558,0,93,12814,0,19
4294967294,8,648,0,94,12892,0,19
1,38,5732,0,62,7628,0,20
2,51,6770,0,48,6512,0,20
3,7,558,0,93,12814,0,20
4294967294,8,648,0,94,12892,0,20
1,38,5732,0,62,7628,0,21
2,51,6770,0,48,6512,0,21
3,7,558,0,93,12814,0,21
4294967294,8,648,0,94,12892,0,21
1,38,5732,0,62,7628,0,22
2,51,6770,0,48,6512,0,22
3,7,558,0,93,12814,0,22
4294967294,8,648,0,94,12892,0,22
1,38,5732,0,62,7628,0,23
2,51,6770,0,48,6512,0,23
3,7,558,0,93,12814,0,23
4294967294,8,648,0,94,12892,0,23
1,38,5732,0,62,7628,0,24
2,51,6770,0,48,6512,0,24
3,7,558,0,93,12814,0,24
4294967294,8,648,0,94,12892,0,24
1,38,5732,0,62,7628,0,25
2,51,6770,0,48,6512,0,25
3,7,558,0,93,12814,0,25
4294967294,8,648,0,94,12892,0,25
1,38,5732,0,62,7628,0,26
2,51,6770,0,48,6512,0,26
3,7,558,0,93,12814,0,26
4294967294,8,648,0,94,12892,0,26
1,38,5732,0,63,7970,0,27
2,52,7112,0,48,6512,0,27
3,7,558,0,94,13156,0,27
4294967294,8,648,0,95,13234,0,27
1,38,5732,0,63,7970,0,28
2,52,7112,0,48,6512,0,28
3,7,558,0,94,13156,0,28
4294967294,8,648,0,95,13234,0,28
1,38,5732,0,63,7970,0,29
2,52,7112,0,48,6512,0,29
3,7,558,0,94,13156,0,29
4294967294,8,648,0,95,13234,0,29
1,38,5732,0,63,7970,0,30
2,52,7112,0,48,6512,0,30
3,7,558,0,94,13156,0,30
4294967294,8,648,0,95,13234,0,30
1,39,6074,0,63,7970,0,31
2,52,7112,0,49,6854,0,31
3,7,558,0,95,13498,0,31
4294967294,8,648,0,96,13576,0,31
1,40,6181,0,63,7970,0,32
2,52,7112,0,50,6961,0,32
3,7,558,0,96,13605,0,32
4294967294,8,648,0,97,13683,0,32
1,40,6181,0,64,8077,0,33
2,53,7219,0,50,6961,0,33
3,7,558,0,97,13712,0,33
4294967294,8,648,0,98,13790,0,33
1,40,6181,0,64,8077,0,34
2,53,7219,0,50,6961,0,34
3,7,558,0,97,13712,0,34
4294967294,8,648,0,98,13790,0,34
1,40,6181,0,64,8077,0,35
2,53,7219,0,50,6961,0,35
3,7,558,0,97,13712,0,35
4294967294,8,648,0,98,13790,0,35
1,40,6181,0,64,8077,0,36
2,53,7219,0,50,6961,0,36
3,7,558,0,97,13712,0,36
4294967294,8,648,0,98,13790,0,36
1,40,6181,0,64,8077,0,37
2,53,7219,0,50,6961,0,37
3,7,558,0,97,13712,0,37
4294967294,8,648,0,98,13790,0,37
1,40,6181,0,65,8419,0,38
2,54,7561,0,50,6961,0,38
3,7,558,0,98,14054,0,38
4294967294,8,648,0,99,14132,0,38
